3518,TA459,individuals specializing,"Ongoing activity from attack groups like TA459 who consistently target individuals specializing in particular areas of research and expertise further complicate an already difficult security situation for organizations dealing with more traditional malware threats, phishing campaigns, and socially engineered threats every day.",R5
3520,Taidoor,"March 4, 2009","The Taidoor attackers have been actively engaging in targeted attacks since at least March 4, 2009.",R9
3521,Taidoor,socially engineered emails,Taidoor spoofed Taiwanese government email addresses to send out socially engineered emails in the Chinese language that typically leveraged Taiwan-themed issues.,R6
3522,Taidoor,Taiwanese,"Despite some exceptions, the Taidoor campaign often used Taiwanese IP addresses as C&C servers and email addresses to send out socially engineered emails with malware as attachments.",R1
3523,Taidoor,Taiwanese government,One of the primary targets of the Taidoor campaign appeared to be the Taiwanese government.,R2
3524,Suckfly,India,"Suckfly targeted one of India’s largest e-commerce companies, a major Indian shipping company, one of India’s largest financial organizations, and an IT firm that provides support for India’s largest stock exchange.",R2
3525,Suckfly,e-commerce companies,"Suckfly targeted one of India’s largest e-commerce companies, a major Indian shipping company, one of India’s largest financial organizations, and an IT firm that provides support for India’s largest stock exchange.",R3
3526,Taidoor,socially engineered emails,"Despite some exceptions, the Taidoor campaign often used Taiwanese IP addresses as C&C servers and email addresses to send out socially engineered emails with malware as attachments.",R6
3527,Suckfly,Indian shipping company,"Suckfly targeted one of India’s largest e-commerce companies, a major Indian shipping company, one of India’s largest financial organizations, and an IT firm that provides support for India’s largest stock exchange.",R3
3528,Suckfly,financial organizations,"Suckfly targeted one of India’s largest e-commerce companies, a major Indian shipping company, one of India’s largest financial organizations, and an IT firm that provides support for India’s largest stock exchange.",R3
3529,Suckfly,IT firm,"Suckfly targeted one of India’s largest e-commerce companies, a major Indian shipping company, one of India’s largest financial organizations, and an IT firm that provides support for India’s largest stock exchange.",R3
3530,Taidoor,CVE-2012-0158,"Data from the early part of this year shows that the Taidoor attackers rampantly used malicious .DOC files to exploit a Microsoft Common Controls vulnerability, CVE-2012-0158.",R6
3531,Taidoor,sent out malicious documents,Taidoor actively sent out malicious documents and maintained several IP addresses for command and control.,R6
3532,Taidoor,malicious .DOC files,"Data from the early part of this year shows that the Taidoor attackers rampantly used malicious .DOC files to exploit a Microsoft Common Controls vulnerability, CVE-2012-0158.",R7
3533,attackers,maintained several IP addresses,The attackers actively sent out malicious documents and maintained several IP addresses for command and control.,R6
3534,attackers,reconnaissance activities on Computer A via cmd.exe,"The attackers then began to perform reconnaissance activities on Computer A via cmd.exe, collecting system-related information, such as the OS version, hardware configuration, and network information.",R6
3535,Taidoor,emails,"As part of their social engineering ploy, the Taidoor attackers attach a decoy document to their emails that, when opened, displays the contents of a legitimate document but executes a malicious payload in the background.",R7
3538,targeted attacks,acquire sensitive data,The ultimate objective of targeted attacks is to acquire sensitive data.,R6
3540,TRITON,Russian,"In our most recent analysis, we attributed the intrusion activity that led to the deployment of TRITON to a Russian government-owned technical research institute in Moscow.",R1
3542,attacker,access to the target environment,"During this time, the attacker must ensure continued access to the target environment or risk losing years of effort and potentially expensive custom ICS malware.",R6
3543,threat actor,custom information technology (IT) tools,In this report we continue our research of the actor’s operations with a specific focus on a selection of custom information technology (IT) tools and tactics the threat actor leveraged during the early stages of the targeted attack lifecycle.,R7
3544,actor,gained a foothold on other target networks,"Additionally, the actor possibly gained a foothold on other target networks—beyond the two intrusions discussed in this post – using similar strategies.",R6
3546,TRITON,industrial control systems,In a previous blog post we detailed the TRITON intrusion that impacted industrial control systems (ICS) at a critical infrastructure facility.,R61
3547,ЦНИИХМ,Russian,"ЦНИИХМ), a Russian government-owned technical research institution located in Moscow.",R1
3549,TEMP.Veles,Russian,In this blog post we provide additional information linking TEMP.Veles and their activity surrounding the TRITON intrusion to a Russian government-owned research institute.,R1
3550,TEMP.Veles,TRITON intrusion,In this blog post we provide additional information linking TEMP.Veles and their activity surrounding the TRITON intrusion to a Russian government-owned research institute.,R17
3551,actor,cryptcat binaries,Analysis of these cryptcat binaries indicates that the actor continually modified them to decrease AV detection rates.,R6
3552,TEMP.Veles,WMImplant,"TEMP.Veles’ lateral movement activities used a publicly-available PowerShell-based tool, WMImplant.",R7
3553,TEMP.Veles,2017,"On multiple dates in 2017, TEMP.Veles struggled to execute this utility on multiple victim systems, potentially due to AV detection.",R11
3556,TEMP.Veles,retrofitted with code,"Custom payloads utilized by TEMP.Veles in investigations conducted by Mandiant are typically weaponized versions of legitimate open-source software, retrofitted with code used for command and control.",R6
3557,TEMP.Veles,during lateral movement on a target’s network,We identified file creation times for numerous files that TEMP.Veles created during lateral movement on a target’s network.,R6
3558,TEMP.Veles,Moscow,"Adversary behavioral artifacts further suggest the TEMP.Veles operators are based in Moscow, lending some further support to the scenario that CNIIHM, a Russian research organization in Moscow, has been involved in TEMP.Veles activity.",R1
3559,XENOTIME,threat activity,XENOTIME is easily the most dangerous threat activity publicly known.,R13
3561,group,industrial safety instrumented systems,"It is the only activity group intentionally compromising and disrupting industrial safety instrumented systems, which can lead to scenarios involving loss of life and environmental damage.",R61
3562,XENOTIME,2018,"Dragos identified several compromises of ICS vendors and manufacturers in 2018 by activity associated with XENOTIME, providing potential supply chain threat opportunities and vendor-enabled access to asset owner and operator ICS networks.",R9
3570,XENOTIME,credential capture and replay,"XENOTIME used credential capture and replay to move between networks, Windows commands, standard command-line tools such as PSExec, and proprietary tools for operations on victim hosts.",R7
3571,XENOTIME,configured TRISIS,XENOTIME configured TRISIS based on the specifics and functions of the Triconex system within the industrial control (ICS) environment.,R6
3575,TEMP.Veles,tailormade credential gathering tools,"TEMP.Veles created a custom malware framework and tailormade credential gathering tools, but an apparent misconfiguration prevented the attack from executing properly.",R7
3577,XENOTIME,Middle East,"XENOTIME operates globally, impacting regions far outside of the Middle East, their initial target.",R2
3578,group,2014,Intelligence suggests the group has been active since at least 2014 and is presently operating in multiple facilities targeting safety systems beyond Triconex.,R9
3580,group,safety systems beyond Triconex,Intelligence suggests the group has been active since at least 2014 and is presently operating in multiple facilities targeting safety systems beyond Triconex.,R3
3584,TRITON actor,TEMP.Veles,"This seems confusing as FireEye earlier publicly declared the “TRITON actor” as a discrete entity, linked to a Russian research institution, and christened it as “TEMP.Veles”.",R14
3585,TRITON actor,Russian,"This seems confusing as FireEye earlier publicly declared the “TRITON actor” as a discrete entity, linked to a Russian research institution, and christened it as “TEMP.Veles”.",R1
3586,TEMP.Veles,Russian,"This seems confusing as FireEye earlier publicly declared the “TRITON actor” as a discrete entity, linked to a Russian research institution, and christened it as “TEMP.Veles”.",R1
3599,XENOTIME,Russian research institutions,"In comparison, XENOTIME was defined based on principles of infrastructure (compromised third-party infrastructure and various networks associated with several Russian research institutions), capabilities (publicly- and commercially-available tools with varying levels of customization) and targeting (an issue not meant for discussion in this blog).",R2
3600,XENOTIME,third-party infrastructure,"In comparison, XENOTIME was defined based on principles of infrastructure (compromised third-party infrastructure and various networks associated with several Russian research institutions), capabilities (publicly- and commercially-available tools with varying levels of customization) and targeting (an issue not meant for discussion in this blog).",R3
3601,XENOTIME,various networks,"In comparison, XENOTIME was defined based on principles of infrastructure (compromised third-party infrastructure and various networks associated with several Russian research institutions), capabilities (publicly- and commercially-available tools with varying levels of customization) and targeting (an issue not meant for discussion in this blog).",R3
3602,XENOTIME,Russian,"Of note, this methodology of naming abstracts away the “who” element – XENOTIME may represent a single discrete entity (such as a Russian research institution) or several entities working in coordination in a roughly repeatable, similar manner across multiple events.",R1
3603,TRITON,XENOTIME,"Much like the observers watching the shadows of objects cast upon the wall of the cave, these two definitions (XENOTIME and TEMP.Veles, both presumably referring to “the TRITON actor”) describe the same phenomena, yet at the same time appear different.",R14
3604,TRITON,TEMP.Veles,"Much like the observers watching the shadows of objects cast upon the wall of the cave, these two definitions (XENOTIME and TEMP.Veles, both presumably referring to “the TRITON actor”) describe the same phenomena, yet at the same time appear different.",R14
3610,TG-3390,People's Republic of China,"Analysis of TG-3390's operations, targeting, and tools led CTU researchers to assess with moderate confidence the group is located in the People's Republic of China.",R1
3611,TG-3390,defense manufacturing projects,"The threat actors target a wide range of organizations: CTU researchers have observed TG-3390 actors obtaining confidential data on defense manufacturing projects, but also targeting other industry verticals and attacking organizations involved in international relations.",R3
3612,TG-3390,industry verticals,"The threat actors target a wide range of organizations: CTU researchers have observed TG-3390 actors obtaining confidential data on defense manufacturing projects, but also targeting other industry verticals and attacking organizations involved in international relations.",R3
3613,TG-3390,custom backdoor,"In comparison to other threat groups, TG-3390 is notable for its tendency to compromise Microsoft Exchange servers using a custom backdoor and credential logger.",R7
3614,TG-3390,credential logger,"In comparison to other threat groups, TG-3390 is notable for its tendency to compromise Microsoft Exchange servers using a custom backdoor and credential logger.",R7
3615,TG-3390,organizations involved in international relations,"The threat actors target a wide range of organizations: CTU researchers have observed TG-3390 actors obtaining confidential data on defense manufacturing projects, but also targeting other industry verticals and attacking organizations involved in international relations.",R3
3616,TG-3390,Microsoft Exchange servers,"In comparison to other threat groups, TG-3390 is notable for its tendency to compromise Microsoft Exchange servers using a custom backdoor and credential logger.",R61
3618,TG-3390,SWC,"Based on analysis of the group's SWCs, TG-3390 operations likely affect organizations in other countries and verticals.",R7
3619,TG-3390,SWCs,TG-3390 operates a broad and long-running campaign of SWCs and has compromised approximately 100 websites as of this publication.,R17
3620,TG-3390,verticals,"Based on analysis of the group's SWCs, TG-3390 operations likely affect organizations in other countries and verticals.",R7
3621,the threat group,manufacturing,"CTU researchers have evidence that the threat group compromised U.S. and UK organizations in the following verticals: manufacturing (specifically aerospace (including defense contractors), automotive, technology, energy, and pharmaceuticals), education, and legal, as well as organizations focused on international relations.",R3
3622,the threat group,education,"CTU researchers have evidence that the threat group compromised U.S. and UK organizations in the following verticals: manufacturing (specifically aerospace (including defense contractors), automotive, technology, energy, and pharmaceuticals), education, and legal, as well as organizations focused on international relations.",R3
3623,TG-3390,watering hole attacks,"Like many threat groups, TG-3390 conducts strategic web compromises (SWCs), also known as watering hole attacks, on websites associated with the target organization's vertical or demographic to increase the likelihood of finding victims with relevant information.",R6
3624,the threat group,legal,"CTU researchers have evidence that the threat group compromised U.S. and UK organizations in the following verticals: manufacturing (specifically aerospace (including defense contractors), automotive, technology, energy, and pharmaceuticals), education, and legal, as well as organizations focused on international relations.",R3
3625,the threat group ,Through an IP address whitelisting process,"Through an IP address whitelisting process, the threat group selectively targets visitors to these websites.",R6
3626,the threat group,organizations focused on international relations,"CTU researchers have evidence that the threat group compromised U.S. and UK organizations in the following verticals: manufacturing (specifically aerospace (including defense contractors), automotive, technology, energy, and pharmaceuticals), education, and legal, as well as organizations focused on international relations.",R3
3627,TG-3390,HttpBrowser backdoor,"After the initial compromise, TG-3390 delivers the HttpBrowser backdoor to its victims.",R7
3629,TG-3390,PlugX,TG-3390 uses the PlugX remote access tool.,R7
3631,SWC,Uyghur ethnic group,"The SWC of a Uyghur cultural website suggests intent to target the Uyghur ethnic group, a Muslim minority group primarily found in the Xinjiang region of China.",R5
3632,The threat actors,the Baidu search,"The threat actors have used the Baidu search engine, which is only available in Chinese, to conduct reconnaissance activities.",R7
3634,Threat Group-1314,"""living off the land"" technique","Recently, CTU researchers responded to an intrusion perpetrated by Threat Group-1314, one of numerous threat groups that employ the ""living off the land"" technique to conduct their intrusions.",R6
3636, the threat group,specific U.S. defense projects,"CTU researchers have observed the threat group obtaining information about specific U.S. defense projects that would be desirable to those operating within a country with a manufacturing base, an interest in U.S. military capability, or both.",R2
3637,TG-3390 ,leverage compromised network infrastructure ,TG-3390 can quickly leverage compromised network infrastructure during an operation and can conduct simultaneous intrusions into multiple environments.,R6
3638, the threat group,Malware,"Malware used by the threat group can be configured to bypass network-based detection; however, the threat actors rarely modify host-based configuration settings when deploying payloads.",R7
3640,TG-3390,older exploits,"TG-3390 uses older exploits to compromise targets, and CTU researchers have not observed the threat actors using zero-day exploits as of this publication.",R6
3641,TG-3390 ,SWCs,"In addition to using SWCs to target specific types of organizations, TG-3390 uses spearphishing emails to target specific victims.",R7
3642,TG-3390,spearphishing emails ,"In addition to using SWCs to target specific types of organizations, TG-3390 uses spearphishing emails to target specific victims.",R6
3647,CTU researchers,a target network in one intrusion analyzed,"After gaining access to a target network in one intrusion analyzed by CTU researchers, TG-3390 actors identified and exfiltrated data for specific projects run by the target organization, indicating that they successfully obtained the information they sought.",R75
3648,threat actors,credential logger ,"CTU researchers have observed the threat actors installing a credential logger and backdoor on Microsoft Exchange servers, which requires a technical grasp of Internet Information Services (IIS).",R7
3649,threat actors,backdoor,"CTU researchers have observed the threat actors installing a credential logger and backdoor on Microsoft Exchange servers, which requires a technical grasp of Internet Information Services (IIS).",R7
3650,TG-3390 ,identified and exfiltrated data for specific projects run by the target organization,"After gaining access to a target network in one intrusion analyzed by CTU researchers, TG-3390 actors identified and exfiltrated data for specific projects run by the target organization, indicating that they successfully obtained the information they sought.",R6
3651,threat actors,Microsoft Exchange servers,"CTU researchers have observed the threat actors installing a credential logger and backdoor on Microsoft Exchange servers, which requires a technical grasp of Internet Information Services (IIS).",R61
3652,TG-3390,a C2 infrastructure that spans multiple networks and registrars,TG-3390 is capable of using a C2 infrastructure that spans multiple networks and registrars.,R6
3653,TG-3390, in the U.S.,"TG-3390 SWCs may be largely geographically independent, but the group's most frequently used C2 registrars and IP net blocks are located in the U.S.",R1
3654,TG-3390,U.S.,Using a U.S.-based C2 infrastructure (see Figure 7) to compromise targets in the U.S. helps TG-3390 actors avoid geo-blocking and geo-flagging measures used in network defense.,R2
3655,threat actors,PlugX DLL,The threat actors create PlugX DLL stub loaders that will run only after a specific date.,R7
3658,adversaries,ASPXSpy,The adversaries modify publicly available tools such as ASPXSpy to remove identifying characteristics that network defenders use to identify web shells.,R61
3660,TG-3390,spearphishing emails,TG-3390 sends spearphishing emails with ZIP archive attachments.,R6
3661,CTU researchers,"between 04:00 and 09:00 UTC, which is 12:00 to 17:00 local time in China (UTC +8).","CTU researchers have observed TG-3390 activity between 04:00 and 09:00 UTC, which is 12:00 to 17:00 local time in China (UTC +8).",R74
3663,TG-3390,Java exploits,TG-3390 actors have used Java exploits in their SWCs.,R6
3664,TG-3390,CVE-2011-3544,"In particular, TG-3390 has exploited CVE-2011-3544, a vulnerability in the Java Runtime Environment, to deliver the HttpBrowser backdoor; and CVE-2010-0738, a vulnerability in JBoss, to compromise internally and externally accessible assets used to redirect users' web browsers to exploit code.",R6
3666,TG-3390,adding redirect code,"CTU researchers have observed TG-3390 compromising a target organization's externally and internally accessible assets, such as an OWA server, and adding redirect code to point internal users to an external website that hosts an exploit and delivers malware.",R6
3667,threat actors,HttpBrowser backdoor,"In particular, the threat actors have exploited CVE-2011-3544, a vulnerability in the Java Runtime Environment, to deliver the HttpBrowser backdoor; and CVE-2010-0738, a vulnerability in JBoss, to compromise internally and externally accessible assets used to redirect users' web browsers to exploit code.",R7
3668,TG-3390,Hunter web application scanning tool,"In activity analyzed by CTU researchers, TG-3390 executed the Hunter web application scanning tool against a target server running IIS.",R7
3669,TG-3390 ,DLL side loading,"TG-3390 uses DLL side loading, a technique that involves running a legitimate, typically digitally signed, program that loads a malicious DLL.",R6
3670,TG-3390,CVE-2010-0738,"In particular, TG-3390 has exploited CVE-2011-3544, a vulnerability in the Java Runtime Environment, to deliver the HttpBrowser backdoor; and CVE-2010-0738, a vulnerability in JBoss, to compromise internally and externally accessible assets used to redirect users' web browsers to exploit code.",R6
3672,TG-3390,exploited CVE-2011-3544,"In particular, TG-3390 has exploited CVE-2011-3544, a vulnerability in the Java Runtime Environment, to deliver the HttpBrowser backdoor; and CVE-2010-0738, a vulnerability in JBoss, to compromise internally and externally accessible assets used to redirect users' web browsers to exploit code.",R6
3673,adversaries,PlugX,The adversaries have used this technique to allow PlugX and HttpBrowser to persist on a system.,R7
3674,adversaries,HttpBrowser,The adversaries have used this technique to allow PlugX and HttpBrowser to persist on a system.,R7
3675,TG-3390,Kaspersky antivirus variants,CTU researchers have observed the TG-3390 employing legitimate Kaspersky antivirus variants in analyzed samples.,R6
3676,TG-3390,OwaAuth web shell,"TG-3390 actors have deployed the OwaAuth web shell to Exchange servers, disguising it as an ISAPI filter.",R7
3677,TG-3390,Exchange servers,"TG-3390 actors have deployed the OwaAuth web shell to Exchange servers, disguising it as an ISAPI filter.",R61
3678,threat actors,web shells,"In other cases, threat actors placed web shells on externally accessible servers, sometimes behind a reverse proxy, to execute commands on the compromised system.",R7
3679,TG-3390,127.0.0.1,"TG-3390 actors frequently change the C2 domain's A record to point to the loopback IP address 127.0.0.1, which is a variation of a technique known as ""parking.""",R20
3681,adversaries,modify the record again to point the C2 domain to an IP address,"When the adversaries' operations are live, they modify the record again to point the C2 domain to an IP address they can access",R6
3685,They, identify the Exchange server and attempt to install the OwaAuth web shell,They then identify the Exchange server and attempt to install the OwaAuth web shell.,R6
3686,TG-3390,industrial intelligence,"Based on this information, CTU researchers assess that TG-3390 aims to collect defense technology and capability intelligence, other industrial intelligence, and political intelligence from governments and NGOs.",r3
3687,TG-3390,deploy ChinaChopper web shells,"If the OwaAuth web shell is ineffective because the victim uses two-factor authentication for webmail, TG-3390 identify other externally accessible servers and deploy ChinaChopper web shells.",R6
3688,threat actors,Baidu search engine,"After compromising an initial victim's system (patient 0), the threat actors use the Baidu search engine to search for the victim's organization name.",R7
3689,TG-3390,political intelligence,"Based on this information, CTU researchers assess that TG-3390 aims to collect defense technology and capability intelligence, other industrial intelligence, and political intelligence from governments and NGOs.",R3
3691,TG-3390,ASPXTool web shells,"TG-3390 actors keep track of and leverage existing ASPXTool web shells in their operations, preferring to issue commands via an internally accessible web shell rather than HttpBrowser or PlugX.",R7
3692,threat actors,stole credentials,"Within six hours of entering the environment, the threat actors compromised multiple systems and stole credentials for the entire domain.",R13
3695,TG-3390,gsecudmp ,"After reestablishing access, the adversaries download tools such as gsecudmp and WCE that are staged temporarily on websites that TG-3390 previously compromised but never used.",R7
3697,TG-3390,WCE,"After reestablishing access, the adversaries download tools such as gsecudmp and WCE that are staged temporarily on websites that TG-3390 previously compromised but never used.",R7
3698,BRONZE UNION, illustrate the evolution,BRONZE UNION threat campaigns that illustrate the evolution of the group's methods and espionage objectives.,R17
3699,the BRONZE UNION threat group,TG-3390,"In 2015, the SecureWorks® Counter Threat Unit™ (CTU) research team documented the BRONZE UNION threat group (formerly labeled TG-3390), which CTU™ analysis suggests is based in the People's Republic of China (PRC)",R14
3700,BRONZE UNION,political and defense organization networks,"Based on BRONZE UNION's targeting activity, CTU researchers assess it is highly likely that the group focuses on political and defense organization networks.",R2
3701,SWC,Turkish,this SWC was used to specifically target Turkish,R2
3702,TG-3390,China ,"In 2015, the SecureWorks® Counter Threat Unit™ (CTU) research team documented the BRONZE UNION threat group (formerly labeled TG-3390), which CTU™ analysis suggests is based in the People's Republic of China (PRC)",R1
3703,threat actors,2016,"In 2016, the threat actors conducted a strategic web compromise (SWC) on the website of an international industry organization that affected aerospace, academic, media, technology, government, and utilities organizations around the world.",R11
3704,BRONZE UNION,U.S.,"In addition, BRONZE UNION activity on multiple U.S.-based defense manufacturer networks included the threat actors seeking information associated with aerospace technologies, combat processes, and naval defense systems.",R2
3705,SWC,Turkish goverment,this SWC was used to specifically target Turkish goverment,R3
3707,SWC,Turkish banking,this SWC was used to specifically target Turkish banking,R3
3708,BRONZE UNION,aerospace technologies,"In addition, BRONZE UNION activity on multiple U.S.-based defense manufacturer networks included the threat actors seeking information associated with aerospace technologies, combat processes, and naval defense systems.",R3
3709,SWC,academic networks,this SWC was used to specifically target Turkish academic networks,R3
3710,BRONZE UNION,combat processes,"In addition, BRONZE UNION activity on multiple U.S.-based defense manufacturer networks included the threat actors seeking information associated with aerospace technologies, combat processes, and naval defense systems.",R3
3711,BRONZE UNION,naval defense systems,"In addition, BRONZE UNION activity on multiple U.S.-based defense manufacturer networks included the threat actors seeking information associated with aerospace technologies, combat processes, and naval defense systems.",R3
3712,BRONZE UNION ,high-profile networks and systems,BRONZE UNION has consistently demonstrated the capability to conduct successful large-scale intrusions against high-profile networks and systems.,R3
3713,threat actors,aerospace,"In 2016, the threat actors conducted a strategic web compromise (SWC) on the website of an international industry organization that affected aerospace, academic, media, technology, government, and utilities organizations around the world.",R3
3715,The threat actors,SWCs,The threat actors appear to be able to create and leverage multiple SWCs in parallel,R7
3716,threat actors,academic,"In 2016, the threat actors conducted a strategic web compromise (SWC) on the website of an international industry organization that affected aerospace, academic, media, technology, government, and utilities organizations around the world.",R3
3717,threat actors,media,"In 2016, the threat actors conducted a strategic web compromise (SWC) on the website of an international industry organization that affected aerospace, academic, media, technology, government, and utilities organizations around the world.",R3
3718,threat actors,technology,"In 2016, the threat actors conducted a strategic web compromise (SWC) on the website of an international industry organization that affected aerospace, academic, media, technology, government, and utilities organizations around the world.",R3
3720,threat actors,government,"In 2016, the threat actors conducted a strategic web compromise (SWC) on the website of an international industry organization that affected aerospace, academic, media, technology, government, and utilities organizations around the world.",R3
3721,BRONZE UNION,initial web,BRONZE UNION actors leveraged initial web shell access on Internet-facing systems to conduct internal reconnaissance,R6
3722,BRONZE UNION,self-registered IP addresses and commercial VPN services in its command and control (C2) and operational infrastructure,BRONZE UNION appears to use a combination of self-registered IP addresses and commercial VPN services in its command and control (C2) and operational infrastructure.,R6
3724,threat actors,utilities organizations,"In 2016, the threat actors conducted a strategic web compromise (SWC) on the website of an international industry organization that affected aerospace, academic, media, technology, government, and utilities organizations around the world.",R3
3725,threat actors,used the appcmd command-line tool to unlock and disable the default logging component,The threat actors used the appcmd command-line tool to unlock and disable the default logging component on the server (systsm.webServer/httplogging) and then delete existing logs from the system (see Figure 4).,R6
3728,TG-3390,leveraging SWCs,TG-3390's activities indicate a preference for leveraging SWCs and scan-and-exploit techniques to compromise target systems.,R6
3729,BRONZE UNION,targets intellectual property,"As of this publication, BRONZE UNION remains a formidable threat group that targets intellectual property and executes its operations at a swift pace",R3
3730,campaign,data center,we detected an ongoing campaign targeting a national data center,R3
3732,campaign,Central Asia,we detected an ongoing campaign targeting a national data center in the Centeral Asia,R2
3734,hese modules ,December 2017 until January 2018,The timestamps for these modules are from December 2017 until January 2018.,R62
3736,LuckyMouse Chinese-speaking actor,EmissaryPanda,Due to tools and tactics in use we attribute the campaign to LuckyMouse Chinese-speaking actor (also known as EmissaryPanda and APT27).,R14
3737,TG-3390,waterhole,It’s possible TG-3390 used a waterhole to infect data center employees.,R6
3738,LuckyMouse,CVE-2017-11882,"Even when we observed LuckyMouse using weaponized documents with CVE-2017-11882 (Microsoft Office Equation Editor, widely used by Chinese-speaking actors since December 2017), we can´t prove they were related to this particular attack.",R6
3739,LuckyMouse Chinese-speaking actor,APT27,Due to tools and tactics in use we attribute the campaign to LuckyMouse Chinese-speaking actor (also known as EmissaryPanda and APT27).,R14
3740,campaign,bbs.sonypsps[.,The main C2 used in this campaign is bbs.sonypsps[.,R21
3741,We,router,We suspect this router was hacked as part of the campaign in order to process the malware’s HTTP requests.,R7
3742,using GoDaddy, 2017-05-05 until 2019-03-13,domain was last updated using GoDaddy on 2017-05-05 until 2019-03-13.,R18
3746,HyperBro,mid-November 2017,There were traces of HyperBro in the infected data center from mid-November 2017.,R10
3747,Mikrotik,ChimayRed,"In March 2017, Wikileaks published details about an exploit affecting Mikrotik called ChimayRed",R7
3748,a hacking group,Chinese origins,"This is a hacking group with Chinese origins which targets selected organisations related with education, energy and technology.",R1
3749,PlugX,Chinese hacking groups,"Usually, the delivered payload is either the well-known ‘PlugX’ or ‘HttpBrowser’ RAT, a tool which is believed to have Chinese origins and to be used only by certain Chinese hacking groups.",R1
3750,hacking group,"argets selected organisations related with education, energy and technology.","This is a hacking group with Chinese origins which targets selected organisations related with education, energy and technology.",R3
3751,Emissary Panda,exploits from the Hacking Team leak, Emissary Panda has used many ways with the most notable being the exploits from the Hacking Team leak.,R6
3752,HttpBrowser,Chinese hacking groups,"Usually, the delivered payload is either the well-known ‘PlugX’ or ‘HttpBrowser’ RAT, a tool which is believed to have Chinese origins and to be used only by certain Chinese hacking groups.",R1
3753,group,Chinese origins,"This is a hacking group with Chinese origins which targets selected organisations related with education, energy and technology.",R1
3754,Emissary Panda,organisations,Emissary Panda is still active and continues to target selected organisations.,R3
3755,group,education,"This is a hacking group with Chinese origins which targets selected organisations related with education, energy and technology.",R3
3757,group,energy,"This is a hacking group with Chinese origins which targets selected organisations related with education, energy and technology.",R3
3758,The campaign,fall 2017,The campaign is believed to be active covertly since fall 2017,R11
3759,LuckyMouse,Iron Tiger,"LuckyMouse, also known as Iron Tiger, EmissaryPanda, APT 27 and Threat Group-3390, is the same group of Chinese hackers who was found targeting Asian countries with Bitcoin mining malware early this year.",R14
3760,group,technology,"This is a hacking group with Chinese origins which targets selected organisations related with education, energy and technology.",R3
3761,LuckyMouse,EmissaryPanda,"LuckyMouse, also known as Iron Tiger, EmissaryPanda, APT 27 and Threat Group-3390, is the same group of Chinese hackers who was found targeting Asian countries with Bitcoin mining malware early this year.",R14
3762,LuckyMouse,APT 27 ,"LuckyMouse, also known as Iron Tiger, EmissaryPanda, APT 27 and Threat Group-3390, is the same group of Chinese hackers who was found targeting Asian countries with Bitcoin mining malware early this year.",R14
3765,LuckyMouse,Threat Group-3390,"LuckyMouse, also known as Iron Tiger, EmissaryPanda, APT 27 and Threat Group-3390, is the same group of Chinese hackers who was found targeting Asian countries with Bitcoin mining malware early this year.",R14
3766,The group,at least 2010 ,The group has been active since at least 2010 and was behind many previous attack campaigns resulting in the theft of massive amounts of data from the directors and managers of US-based defense contractors.,R9
3767, LuckyMouse,Chinese-speaking, attacks to a Chinese-speaking threat actor group called LuckyMouse.,R4
3768,LuckyMouse,Chinese hackers ,"LuckyMouse, also known as Iron Tiger, EmissaryPanda, APT 27 and Threat Group-3390, is the same group of Chinese hackers who was found targeting Asian countries with Bitcoin mining malware early this year.",R1
3769,The group,managers of US-based defense contractors.,The group has been active since at least 2010 and was behind many previous attack campaigns resulting in the theft of massive amounts of data from the directors and managers of US-based defense contractors.,R4
3770,LuckyMouse,CVE-2017-11882,LuckyMouse has been spotted using a widely used Microsoft Office vulnerability (CVE-2017-11882),R6
3771,group,unnamed country in Central Asia,"This time the group chose a national data center as its target from an unnamed country in Central Asia in an attempt to gain ""access to a wide range of government resources at one fell swoop.""",R3
3772,LuckyMouse,Bitcoin mining malware,"LuckyMouse, also known as Iron Tiger, EmissaryPanda, APT 27 and Threat Group-3390, is the same group of Chinese hackers who was found targeting Asian countries with Bitcoin mining malware early this year.",R3
3775,LuckyMouse,atering hole or phishing,"The initial attack vector used in the attack against the data center is unclear, but researchers believe LuckyMouse possibly had conducted watering hole or phishing attacks to compromise accounts belonging to employees at the national data center.",R6
3778,the hacking group,automotive,the targets of the hacking group were in the automotive,R4
3779,the hacking group,aerospace,the targets of the hacking group were in the automotive,R4
3781,the hacking group,electronic,the targets of the hacking group were in the automotive,R4
3782,The group,defense contractors,"The group, believed to be based in China, has also targeted defense contractors, colleges and universities, law firms, and political organizations—including organizations related to Chinese minority ethnic groups.",R3
3784,the hacking group,energy,the targets of the hacking group were in the automotive,R4
3785,the hacking group, pharmaceutical industries,the targets of the hacking group were in the automotive,R4
3786,hacking group,targeted companies around the world ,"LAS VEGAS—Today at the Black Hat information security conference, Dell SecureWorks researchers unveiled a report on a newly detected hacking group that has targeted companies around the world while stealing massive amounts of industrial data.",R3
3787,The group,colleges and universities,"The group, believed to be based in China, has also targeted defense contractors, colleges and universities, law firms, and political organizations—including organizations related to Chinese minority ethnic groups.",R3
3788,Threat Group 3390,Emissary Panda,"Designated as Threat Group 3390 and nicknamed ""Emissary Panda"" by researchers, the hacking group has compromised victims' networks largely through ""watering hole"" attacks launched from over 100 compromised legitimate websites, sites picked because they were known to be frequented by those targeted in the attack.",R14
